OrderID,OrderDate,Region,City,Category,SubCategory,CustomerID,CustomerAge,Gender,Quantity,UnitPrice,Discount,Revenue,Profit,PaymentMode
467,4/4/2023,East,Delhi,Electronics,Headphones,CUST1712,38,Male,4,622,0.29,1766.48,334.28,UPI
468,10/31/2023,East,Hyderabad,Clothing,Dress,CUST1870,45,Male,4,1416,0.01,5607.36,1637.26,Net Banking
469,8/15/2023,North,Mumbai,Grocery,Milk,CUST1235,58,Female,1,1478,0.14,1271.08,428.78,UPI
470,4/10/2023,East,Kolkata,Clothing,Jeans,CUST1030,19,Male,4,4172,0.06,15686.72,3676.64,Card
471,4/10/2023,East,Hyderabad,Grocery,Oil,CUST1620,40,Female,1,4524,0.26,3347.76,605.45,Net Banking
472,9/20/2023,South,Kolkata,Electronics,TV,CUST1803,35,Male,5,1872,0.09,8517.6,3057.99,Card
473,3/6/2023,North,Delhi,Electronics,Laptop,CUST1355,38,Male,3,1039,0.12,2742.96,510.29,UPI
474,4/28/2023,West,Hyderabad,Electronics,Mobile,CUST1053,27,Male,4,334,0.11,1189.04,454.89,Card
475,4/12/2023,West,Delhi,Grocery,Oil,CUST1791,19,Female,5,2200,0.21,8690,2845.4,Card
476,4/21/2023,North,Chennai,Furniture,Bed,CUST1613,34,Female,1,4593,0.12,4041.84,1019.11,Cash
477,8/16/2023,West,Bangalore,Electronics,Laptop,CUST1377,43,Male,4,3353,0.08,12339.04,2252.41,Card
478,4/14/2023,East,Hyderabad,Clothing,Dress,CUST1603,29,Male,1,4023,0.14,3459.78,1106.52,Net Banking
479,8/21/2023,North,Hyderabad,Grocery,Snacks,CUST1673,54,Female,3,3864,0.02,11360.16,3240.21,UPI
480,9/1/2023,North,Mumbai,Electronics,Laptop,CUST1824,29,Female,5,4860,0.23,18711,4576.93,Cash
481,11/3/2023,West,Delhi,Grocery,Snacks,CUST1456,49,Male,3,4679,0.16,11791.08,1606.22,Card
482,2/14/2023,West,Mumbai,Grocery,Oil,CUST1213,21,Female,3,4420,0.18,10873.2,3399.58,Net Banking
483,7/24/2023,East,Kolkata,Furniture,Sofa,CUST1078,40,Female,3,4096,0.07,11427.84,3725.69,UPI
484,4/29/2023,West,Delhi,Furniture,Chair,CUST1644,49,Female,4,1341,0.17,4452.12,458.29,Cash
485,10/5/2023,North,Hyderabad,Clothing,Jacket,CUST1232,34,Female,4,4629,0.19,14997.96,3473.71,Net Banking
486,10/28/2023,East,Mumbai,Furniture,Sofa,CUST1338,28,Male,3,3370,0.04,9705.6,2069.97,Net Banking
487,12/17/2023,East,Delhi,Grocery,Snacks,CUST1411,28,Female,5,3864,0.16,16228.8,2078.48,Cash
488,7/7/2023,North,Hyderabad,Electronics,TV,CUST1568,48,Male,3,1172,0.28,2531.52,756.41,Cash
489,1/5/2023,South,Bangalore,Clothing,Jacket,CUST1595,58,Male,1,4881,0.02,4783.38,1701.97,Cash
490,8/14/2023,South,Hyderabad,Grocery,Oil,CUST1014,49,Female,3,2395,0.04,6897.6,776.81,Cash
491,7/29/2023,East,Mumbai,Electronics,TV,CUST1589,27,Male,5,2600,0.19,10530,1278.36,Net Banking
492,4/3/2023,South,Mumbai,Furniture,Sofa,CUST1519,50,Male,5,3394,0.01,16800.3,5884.73,Card
493,12/17/2023,North,Bangalore,Grocery,Oil,CUST1667,23,Male,1,3923,0.3,2746.1,664.09,Net Banking
494,11/16/2023,East,Kolkata,Electronics,TV,CUST1698,43,Female,1,4775,0.29,3390.25,344.29,Card
495,11/7/2023,West,Bangalore,Electronics,Headphones,CUST1869,35,Female,1,456,0.13,396.72,88.04,Net Banking
496,5/5/2023,East,Kolkata,Electronics,Mobile,CUST1353,34,Female,2,1383,0.25,2074.5,374.16,Net Banking
497,1/8/2023,West,Kolkata,Electronics,Laptop,CUST1140,59,Female,3,344,0.29,732.72,80.51,Net Banking
498,3/22/2023,East,Delhi,Furniture,Table,CUST1186,37,Female,4,4690,0.07,17446.8,4580.3,Card
499,2/5/2023,East,Bangalore,Furniture,Sofa,CUST1612,45,Male,2,185,0.18,303.4,45.32,UPI
500,6/19/2023,East,Delhi,Grocery,Rice,CUST1763,57,Male,4,4109,0.24,12491.36,4823.95,UPI
501,4/11/2023,North,Bangalore,Clothing,Dress,CUST1154,46,Female,2,3738,0.22,5831.28,2165.62,Cash
502,9/22/2023,East,Mumbai,Clothing,Shirt,CUST1437,44,Male,3,4047,0.2,9712.8,3539.82,Card
503,8/29/2023,East,Mumbai,Furniture,Table,CUST1834,37,Male,2,2276,0.01,4506.48,773.75,Cash
504,12/25/2023,East,Bangalore,Furniture,Chair,CUST1602,43,Female,4,728,0.01,2882.88,1103.25,Cash
505,6/30/2023,East,Hyderabad,Electronics,Mobile,CUST1090,35,Female,1,4469,0.3,3128.3,888.76,Cash
506,12/31/2023,East,Kolkata,Clothing,Dress,CUST1403,40,Male,4,3108,0.07,11561.76,3960.16,Card
507,7/12/2023,North,Kolkata,Grocery,Oil,CUST1400,39,Female,2,4510,0.07,8388.6,3257.47,Cash
508,9/13/2023,West,Hyderabad,Grocery,Milk,CUST1650,38,Female,2,1872,0.07,3481.92,942.16,Card
509,7/7/2023,North,Mumbai,Clothing,Jacket,CUST1198,24,Male,3,2735,0.23,6317.85,1991.71,Card
510,10/6/2023,North,Mumbai,Furniture,Bed,CUST1873,37,Female,2,4747,0.12,8354.72,1429.22,UPI
511,5/27/2023,West,Bangalore,Electronics,Laptop,CUST1111,56,Female,2,2775,0.06,5217,1687.22,UPI
512,9/28/2023,North,Chennai,Clothing,Jeans,CUST1994,54,Male,4,3665,0.02,14366.8,5449.29,Cash
513,7/8/2023,South,Kolkata,Clothing,Jacket,CUST1163,51,Male,1,1490,0.24,1132.4,169.01,Cash
514,10/17/2023,West,Bangalore,Grocery,Rice,CUST1952,40,Male,5,3707,0.11,16496.15,2516.71,Card
515,6/30/2023,West,Chennai,Grocery,Snacks,CUST1829,58,Female,5,378,0.28,1360.8,384.36,Cash
516,11/9/2023,West,Bangalore,Electronics,Headphones,CUST1649,57,Male,1,3932,0.02,3853.36,1122.67,UPI
517,12/8/2023,East,Kolkata,Furniture,Bed,CUST1814,21,Male,5,3488,0.13,15172.8,2051.05,Net Banking
518,6/18/2023,South,Mumbai,Clothing,Shirt,CUST1964,30,Male,4,3209,0.22,10012.08,2080.6,Card
519,4/22/2023,West,Kolkata,Clothing,Dress,CUST1410,31,Female,2,405,0.27,591.3,91.41,UPI
520,2/8/2023,North,Chennai,Furniture,Table,CUST1527,39,Female,1,4691,0.27,3424.43,541.03,UPI
521,2/28/2023,West,Chennai,Grocery,Rice,CUST1798,59,Male,5,409,0.18,1676.9,338.22,Cash
522,5/19/2023,West,Delhi,Electronics,Laptop,CUST1479,27,Female,2,4638,0.08,8533.92,2088.43,Net Banking
523,6/2/2023,South,Hyderabad,Clothing,Jeans,CUST1634,38,Female,1,2932,0.18,2404.24,747.8,Net Banking
524,10/19/2023,West,Chennai,Furniture,Table,CUST1080,58,Female,5,2900,0.15,12325,3048.38,Cash
525,7/17/2023,East,Delhi,Electronics,TV,CUST1000,40,Female,2,4299,0.05,8168.1,3026.52,Card
526,9/8/2023,East,Hyderabad,Clothing,Jeans,CUST1680,46,Female,2,266,0.26,393.68,116.77,Card
527,1/3/2023,East,Hyderabad,Clothing,Jeans,CUST1336,29,Male,1,4777,0.1,4299.3,457.63,UPI
528,9/28/2023,South,Delhi,Grocery,Oil,CUST1099,49,Male,5,2330,0.16,9786,2998.48,UPI
529,3/19/2023,East,Chennai,Furniture,Table,CUST1825,50,Female,4,468,0.01,1853.28,274.84,Card
530,12/5/2023,South,Chennai,Clothing,Dress,CUST1901,50,Male,2,4896,0.03,9498.24,2206.5,Net Banking
531,12/2/2023,West,Kolkata,Electronics,Laptop,CUST1389,57,Male,1,2486,0.13,2162.82,664.74,Net Banking
532,3/21/2023,South,Chennai,Furniture,Table,CUST1890,27,Male,5,1955,0.21,7722.25,882.34,UPI
533,1/2/2023,South,Mumbai,Electronics,Laptop,CUST1375,39,Female,1,3831,0.2,3064.8,651.24,Card
534,4/24/2023,South,Kolkata,Grocery,Milk,CUST1783,36,Female,3,4508,0.24,10278.24,3338.99,UPI
535,4/23/2023,South,Mumbai,Electronics,Mobile,CUST1011,28,Female,3,4695,0.2,11268,4331.97,UPI
536,2/26/2023,West,Kolkata,Electronics,TV,CUST1923,31,Male,5,239,0.19,967.95,290.18,Cash
537,1/19/2023,East,Bangalore,Furniture,Chair,CUST1725,22,Female,5,987,0.24,3750.6,1178.71,Card
538,10/16/2023,West,Delhi,Electronics,Headphones,CUST1140,37,Female,3,1573,0.06,4435.86,1266.74,Net Banking
539,1/29/2023,West,Bangalore,Furniture,Table,CUST1791,35,Female,3,227,0.23,524.37,193.8,Cash
540,6/6/2023,West,Hyderabad,Electronics,TV,CUST1201,34,Male,2,4556,0.29,6469.52,2456.8,Cash
541,6/18/2023,South,Mumbai,Clothing,Dress,CUST1964,35,Female,2,617,0.16,1036.56,110.2,Card
542,3/12/2023,South,Bangalore,Furniture,Table,CUST1386,27,Female,2,4620,0.06,8685.6,2120.06,UPI
543,6/15/2023,East,Kolkata,Electronics,TV,CUST1021,43,Female,2,307,0.19,497.34,116.93,Net Banking
544,1/20/2023,South,Bangalore,Furniture,Table,CUST1986,58,Female,3,3466,0.05,9878.1,1208.52,Net Banking
545,11/5/2023,West,Mumbai,Furniture,Table,CUST1801,39,Female,4,4598,0.19,14897.52,3060.67,Cash
546,12/18/2023,East,Bangalore,Furniture,Bed,CUST1559,23,Male,3,1842,0.17,4586.58,1214.5,Net Banking
547,3/6/2023,North,Hyderabad,Furniture,Bed,CUST1594,43,Male,1,4295,0.07,3994.35,1595.32,Cash
548,9/5/2023,East,Delhi,Furniture,Bed,CUST1789,53,Female,1,4857,0.28,3497.04,1391.81,Card
549,10/28/2023,East,Chennai,Clothing,Shirt,CUST1067,24,Female,2,2561,0.2,4097.6,1137.31,UPI
550,8/25/2023,East,Hyderabad,Clothing,Jeans,CUST1045,59,Male,1,182,0.29,129.22,36.22,Card
551,9/1/2023,East,Delhi,Furniture,Chair,CUST1506,38,Male,1,469,0.22,365.82,110.44,UPI
552,3/14/2023,South,Kolkata,Grocery,Milk,CUST1922,43,Male,1,4562,0.08,4197.04,1131.85,Net Banking
553,6/19/2023,South,Mumbai,Clothing,Dress,CUST1945,37,Male,3,959,0.18,2359.14,492.34,UPI
554,4/21/2023,North,Hyderabad,Clothing,Jeans,CUST1479,50,Male,5,3851,0.2,15404,2379.75,Card
555,7/22/2023,West,Bangalore,Furniture,Table,CUST1060,20,Female,1,4264,0.02,4178.72,529.23,Net Banking
556,10/31/2023,South,Bangalore,Furniture,Bed,CUST1502,27,Male,2,1284,0.2,2054.4,771.75,Cash
557,11/15/2023,West,Hyderabad,Furniture,Bed,CUST1588,20,Female,2,1673,0.11,2977.94,750.29,UPI
558,8/26/2023,East,Kolkata,Clothing,Jacket,CUST1775,59,Female,2,969,0.22,1511.64,270.02,UPI
559,10/11/2023,South,Mumbai,Furniture,Bed,CUST1864,54,Female,1,2656,0.18,2177.92,519.43,Cash
560,2/27/2023,South,Chennai,Clothing,Jacket,CUST1362,55,Female,1,1973,0.24,1499.48,395.41,Cash
561,2/6/2023,South,Chennai,Grocery,Snacks,CUST1334,45,Female,2,779,0.13,1355.46,278.14,Cash
562,7/4/2023,West,Mumbai,Clothing,Shirt,CUST1204,21,Female,2,162,0.09,294.84,78.67,UPI
563,11/7/2023,West,Bangalore,Clothing,Dress,CUST1002,31,Male,5,2235,0.28,8046,2964,UPI
564,5/13/2023,East,Hyderabad,Clothing,Shirt,CUST1713,45,Female,2,220,0.08,404.8,142.55,UPI
565,3/25/2023,North,Bangalore,Grocery,Oil,CUST1594,52,Male,5,341,0.26,1261.7,196.53,Net Banking
566,10/10/2023,West,Chennai,Grocery,Oil,CUST1311,59,Female,4,4264,0,17056,2091.61,Net Banking
567,12/10/2023,North,Kolkata,Furniture,Chair,CUST1152,49,Male,1,376,0.22,293.28,110.57,Cash
568,11/10/2023,East,Mumbai,Clothing,Dress,CUST1806,33,Female,5,1671,0.19,6767.55,1948.68,Card
569,4/19/2023,South,Hyderabad,Electronics,Mobile,CUST1546,56,Male,1,1336,0.27,975.28,367.4,Card
570,3/17/2023,East,Chennai,Grocery,Snacks,CUST1470,33,Male,1,2777,0.24,2110.52,284.26,Cash
571,6/14/2023,West,Mumbai,Clothing,Shirt,CUST1598,30,Male,3,3042,0.18,7483.32,2633.31,Net Banking
572,9/4/2023,North,Hyderabad,Electronics,Laptop,CUST1615,38,Female,4,4690,0.15,15946,4323.24,Cash
573,5/30/2023,East,Bangalore,Electronics,Headphones,CUST1757,50,Male,2,584,0.22,911.04,223.68,Cash
574,5/2/2023,South,Hyderabad,Electronics,Mobile,CUST1649,53,Male,1,4833,0.05,4591.35,609.47,Card
575,6/16/2023,North,Mumbai,Electronics,Headphones,CUST1246,36,Female,2,1836,0.06,3451.68,1058.63,Cash
576,1/19/2023,South,Mumbai,Furniture,Chair,CUST1194,27,Female,4,2510,0.17,8333.2,2293.86,UPI
577,5/21/2023,West,Mumbai,Grocery,Rice,CUST1757,18,Female,2,548,0.06,1030.24,310.86,Cash
578,9/2/2023,North,Chennai,Grocery,Oil,CUST1831,46,Male,2,4288,0.16,7203.84,2632.15,UPI
579,1/7/2023,North,Hyderabad,Grocery,Oil,CUST1313,56,Female,2,4266,0.03,8276.04,1411.56,Cash
580,1/25/2023,East,Kolkata,Electronics,Laptop,CUST1250,20,Female,5,292,0.01,1445.4,234.4,Net Banking
581,5/24/2023,North,Chennai,Electronics,Headphones,CUST1024,45,Male,5,3800,0.07,17670,3279.69,UPI
582,3/27/2023,South,Kolkata,Electronics,TV,CUST1335,58,Female,1,2779,0.23,2139.83,557.39,Card
583,7/25/2023,West,Kolkata,Electronics,TV,CUST1412,36,Female,3,1487,0.1,4014.9,652.55,UPI
584,6/30/2023,South,Bangalore,Electronics,TV,CUST1941,47,Female,3,4108,0.26,9119.76,2372.11,Net Banking
585,7/13/2023,West,Mumbai,Grocery,Milk,CUST1735,25,Female,1,1355,0,1355,427.82,Card
586,8/8/2023,South,Bangalore,Furniture,Bed,CUST1115,35,Male,4,2898,0.16,9737.28,1067.01,Net Banking
587,8/9/2023,South,Chennai,Electronics,Laptop,CUST1634,59,Female,2,2704,0.3,3785.6,1251.28,UPI
588,11/16/2023,West,Mumbai,Furniture,Chair,CUST1039,21,Female,5,2470,0.07,11485.5,3386.43,UPI
589,12/13/2023,North,Kolkata,Clothing,Dress,CUST1413,19,Male,3,2990,0.2,7176,1344.57,Net Banking
590,7/26/2023,North,Kolkata,Furniture,Bed,CUST1047,42,Male,1,770,0.24,585.2,98.41,Net Banking
591,11/14/2023,North,Kolkata,Electronics,TV,CUST1806,49,Male,4,349,0.16,1172.64,285.75,Net Banking
592,7/11/2023,East,Bangalore,Clothing,Shirt,CUST1043,46,Female,2,3671,0.04,7048.32,1400.17,Cash
593,8/3/2023,North,Hyderabad,Electronics,TV,CUST1990,20,Female,3,4778,0.2,11467.2,3393.27,Cash
594,3/3/2023,West,Delhi,Grocery,Milk,CUST1937,29,Male,5,903,0.26,3341.1,793.53,Cash
595,1/8/2023,North,Bangalore,Furniture,Sofa,CUST1615,57,Male,2,3616,0.21,5713.28,1820.92,Cash
596,5/18/2023,West,Chennai,Furniture,Sofa,CUST1299,28,Male,5,1054,0.26,3899.8,543.66,UPI
597,12/12/2023,North,Chennai,Clothing,Dress,CUST1790,35,Female,1,3901,0.21,3081.79,878.8,Cash
598,7/14/2023,West,Bangalore,Clothing,Shirt,CUST1677,20,Male,1,483,0.16,405.72,97.38,UPI
599,12/22/2023,South,Kolkata,Furniture,Bed,CUST1902,39,Male,5,4351,0.14,18709.3,5920.8,Card
600,10/6/2023,North,Kolkata,Grocery,Milk,CUST1886,23,Female,2,3146,0.23,4844.84,743.71,Net Banking
601,9/14/2023,West,Hyderabad,Furniture,Table,CUST1676,39,Female,4,4040,0.22,12604.8,4472.4,UPI
602,11/12/2023,East,Hyderabad,Grocery,Rice,CUST1119,23,Female,5,4600,0.27,16790,2563.87,Net Banking
603,9/12/2023,East,Bangalore,Clothing,Jeans,CUST1924,24,Female,1,2203,0.06,2070.82,508.88,Cash
604,7/1/2023,South,Mumbai,Electronics,TV,CUST1892,55,Male,5,4425,0.03,21461.25,3768.57,Card
605,4/1/2023,West,Delhi,Clothing,Dress,CUST1479,27,Female,3,3447,0.27,7548.93,905.33,UPI
606,9/10/2023,East,Chennai,Electronics,TV,CUST1780,52,Male,3,4560,0.14,11764.8,2690.04,Net Banking
607,10/31/2023,East,Bangalore,Clothing,Shirt,CUST1500,52,Female,4,2606,0.11,9277.36,1529.64,Cash
608,7/26/2023,East,Mumbai,Clothing,Jacket,CUST1767,52,Female,2,3604,0.23,5550.16,2155.23,Net Banking
609,1/25/2023,West,Bangalore,Clothing,Jeans,CUST1067,46,Male,3,4904,0.26,10886.88,2437.78,Cash
610,6/2/2023,East,Chennai,Clothing,Jacket,CUST1275,36,Male,3,2830,0.2,6792,2434.72,Cash
611,2/20/2023,South,Mumbai,Clothing,Shirt,CUST1660,29,Female,3,2687,0.16,6771.24,2278.58,Card
612,7/22/2023,East,Kolkata,Furniture,Bed,CUST1287,28,Female,2,2317,0.21,3660.86,812.9,Net Banking
613,3/16/2023,North,Delhi,Furniture,Chair,CUST1276,22,Female,5,3061,0.11,13621.45,1919.37,Card
614,12/5/2023,West,Chennai,Furniture,Bed,CUST1832,24,Female,1,670,0.21,529.3,108.72,Cash
615,8/30/2023,North,Chennai,Grocery,Oil,CUST1942,34,Male,4,1778,0.06,6685.28,2589.19,Cash
616,4/22/2023,West,Mumbai,Grocery,Oil,CUST1928,32,Male,5,2577,0.05,12240.75,4826,UPI
617,5/11/2023,East,Chennai,Clothing,Jacket,CUST1155,43,Male,4,1419,0.24,4313.76,481.95,Card
618,11/18/2023,West,Delhi,Grocery,Rice,CUST1803,43,Male,5,3120,0.18,12792,1917.04,Net Banking
619,1/8/2023,North,Delhi,Grocery,Oil,CUST1028,57,Male,3,3023,0.11,8071.41,3102.68,Card
620,11/14/2023,South,Delhi,Grocery,Rice,CUST1746,24,Male,2,4835,0.18,7929.4,2585.89,Net Banking
621,6/30/2023,West,Kolkata,Furniture,Table,CUST1214,41,Female,5,1054,0.27,3847.1,1311.88,Card
622,8/27/2023,North,Kolkata,Clothing,Jacket,CUST1222,25,Female,1,4374,0.01,4330.26,566.36,Card
623,11/5/2023,West,Kolkata,Clothing,Dress,CUST1630,29,Male,5,3905,0.04,18744,5543.5,Cash
624,1/11/2023,East,Chennai,Furniture,Chair,CUST1097,24,Male,1,3956,0.26,2927.44,347.22,UPI
625,12/24/2023,North,Delhi,Grocery,Milk,CUST1727,27,Female,4,2717,0.07,10107.24,2620.48,Net Banking
626,5/6/2023,East,Kolkata,Grocery,Rice,CUST1807,25,Female,4,4978,0.04,19115.52,2065.95,Cash
627,7/11/2023,East,Kolkata,Grocery,Snacks,CUST1903,46,Female,4,2203,0.05,8371.4,2828.01,Card
628,5/5/2023,East,Kolkata,Furniture,Chair,CUST1012,49,Male,4,749,0.08,2756.32,808.72,UPI
629,12/4/2023,West,Kolkata,Electronics,Mobile,CUST1959,55,Female,4,2248,0.05,8542.4,1115.03,UPI
630,4/6/2023,East,Chennai,Furniture,Sofa,CUST1189,22,Male,2,4226,0.09,7691.32,1776.52,Net Banking
631,4/22/2023,West,Bangalore,Electronics,Headphones,CUST1827,40,Male,2,1547,0.09,2815.54,862.94,Net Banking
632,11/9/2023,East,Hyderabad,Grocery,Oil,CUST1438,59,Female,1,3236,0.14,2782.96,857.32,Card
633,6/25/2023,West,Kolkata,Clothing,Jeans,CUST1529,29,Male,5,325,0.14,1397.5,255.04,UPI
634,6/16/2023,East,Bangalore,Furniture,Sofa,CUST1524,34,Male,1,2253,0.09,2050.23,489.17,Card
635,3/23/2023,West,Kolkata,Clothing,Dress,CUST1844,33,Male,1,4235,0.11,3769.15,1286.98,Cash
636,11/23/2023,North,Kolkata,Electronics,TV,CUST1760,52,Male,1,546,0.17,453.18,87.87,Net Banking
637,12/11/2023,West,Bangalore,Electronics,Headphones,CUST1223,57,Female,2,3059,0.1,5506.2,1452.55,Net Banking
638,3/18/2023,North,Delhi,Grocery,Rice,CUST1187,43,Male,5,3024,0.29,10735.2,3728.9,Cash
639,7/6/2023,East,Mumbai,Grocery,Rice,CUST1485,55,Male,4,1674,0.28,4821.12,855.84,UPI
640,8/25/2023,North,Delhi,Grocery,Snacks,CUST1757,51,Female,4,152,0.08,559.36,187.04,Card
641,7/25/2023,South,Hyderabad,Furniture,Table,CUST1543,52,Female,5,2394,0.17,9935.1,3547.82,Net Banking
642,11/11/2023,North,Delhi,Electronics,TV,CUST1798,46,Female,2,4582,0.27,6689.72,1998.59,Net Banking
643,9/11/2023,West,Bangalore,Furniture,Table,CUST1724,37,Female,5,407,0.2,1628,543.51,UPI
644,10/3/2023,North,Chennai,Furniture,Bed,CUST1499,30,Male,4,4720,0.19,15292.8,3363.12,UPI
645,9/30/2023,South,Chennai,Furniture,Table,CUST1919,25,Female,1,2073,0.08,1907.16,445.7,Net Banking
646,11/11/2023,North,Delhi,Clothing,Shirt,CUST1473,30,Female,2,4304,0.28,6197.76,1345.02,Card
647,1/2/2023,East,Chennai,Grocery,Rice,CUST1757,35,Male,5,1620,0.23,6237,1180.37,Cash
648,8/9/2023,West,Kolkata,Furniture,Chair,CUST1237,47,Female,1,3457,0.3,2419.9,409.36,UPI
649,4/22/2023,West,Bangalore,Grocery,Oil,CUST1566,34,Male,2,2928,0.2,4684.8,801.72,Cash
650,2/22/2023,West,Mumbai,Electronics,Laptop,CUST1470,47,Female,3,242,0.27,529.98,130.93,Cash
651,1/1/2023,North,Delhi,Clothing,Shirt,CUST1043,52,Female,1,1948,0.13,1694.76,251.24,Cash
652,8/25/2023,South,Delhi,Electronics,Mobile,CUST1973,25,Female,3,3891,0.07,10855.89,4180.77,Net Banking
653,5/19/2023,South,Chennai,Electronics,Laptop,CUST1614,48,Female,3,1444,0.18,3552.24,1207.93,Card
654,12/7/2023,East,Chennai,Electronics,Mobile,CUST1423,40,Female,1,1604,0.07,1491.72,293.54,Net Banking
655,11/6/2023,South,Kolkata,Furniture,Bed,CUST1711,58,Male,2,4809,0.01,9521.82,1446.77,UPI
656,5/29/2023,North,Bangalore,Furniture,Bed,CUST1114,19,Female,1,4422,0.13,3847.14,1201.25,UPI
657,5/27/2023,South,Mumbai,Clothing,Jeans,CUST1183,55,Male,3,970,0.08,2677.2,579.78,UPI
658,9/1/2023,West,Mumbai,Grocery,Snacks,CUST1579,39,Male,4,4133,0.19,13390.92,2947.5,UPI
659,10/15/2023,East,Kolkata,Clothing,Dress,CUST1976,58,Female,2,3847,0.29,5462.74,2168.24,UPI
660,12/21/2023,West,Chennai,Furniture,Chair,CUST1749,57,Female,4,2847,0.3,7971.6,2442.79,Card
661,10/23/2023,West,Bangalore,Furniture,Sofa,CUST1608,29,Male,3,4991,0.08,13775.16,4091,UPI
662,7/3/2023,East,Mumbai,Furniture,Chair,CUST1587,48,Male,2,4105,0.02,8045.8,2995.39,Card
663,4/28/2023,North,Delhi,Clothing,Shirt,CUST1072,43,Male,5,636,0.27,2321.4,796.66,UPI
664,7/14/2023,South,Hyderabad,Electronics,TV,CUST1953,44,Female,4,3181,0.05,12087.8,3768.01,Net Banking
665,2/13/2023,West,Hyderabad,Furniture,Sofa,CUST1281,51,Male,1,370,0.14,318.2,44.71,Net Banking
666,7/2/2023,North,Chennai,Furniture,Table,CUST1367,18,Female,2,4335,0.27,6329.1,1935.67,Net Banking
667,12/6/2023,West,Hyderabad,Clothing,Jacket,CUST1432,39,Male,1,1701,0.06,1598.94,475.47,Card
668,5/23/2023,South,Delhi,Furniture,Sofa,CUST1249,32,Male,5,2144,0.16,9004.8,2824.05,Cash
669,4/23/2023,East,Bangalore,Clothing,Jacket,CUST1874,40,Female,1,1083,0.03,1050.51,247.91,Card
670,8/2/2023,East,Kolkata,Electronics,Mobile,CUST1871,40,Female,4,190,0.28,547.2,84.11,Net Banking
671,7/19/2023,South,Bangalore,Grocery,Rice,CUST1502,28,Male,3,3723,0.12,9828.72,2967.9,UPI
672,11/7/2023,North,Delhi,Furniture,Table,CUST1548,55,Female,5,4387,0.03,21276.95,4828.65,UPI
673,12/26/2023,West,Mumbai,Furniture,Chair,CUST1699,47,Male,5,3368,0.02,16503.2,3656.21,Cash
674,7/24/2023,North,Delhi,Clothing,Jacket,CUST1890,25,Male,3,2111,0.07,5889.69,813.17,Card
675,8/11/2023,North,Kolkata,Furniture,Bed,CUST1697,38,Male,5,831,0.3,2908.5,936.82,Cash
676,10/5/2023,West,Kolkata,Electronics,Mobile,CUST1551,54,Female,2,1687,0.01,3340.26,811.43,Card
677,12/1/2023,West,Mumbai,Electronics,TV,CUST1208,39,Female,1,4004,0.04,3843.84,743.29,Card
678,9/30/2023,East,Delhi,Clothing,Jacket,CUST1528,43,Female,3,2128,0.24,4851.84,1710.32,Net Banking
679,9/19/2023,South,Chennai,Furniture,Bed,CUST1162,31,Female,5,756,0.25,2835,829.24,Net Banking
680,8/29/2023,West,Kolkata,Electronics,Laptop,CUST1414,52,Female,5,4850,0.25,18187.5,5176.47,Card
681,8/5/2023,North,Hyderabad,Furniture,Table,CUST1929,43,Female,4,4201,0.2,13443.2,5068.48,Card
682,8/30/2023,South,Bangalore,Clothing,Jeans,CUST1145,21,Female,5,1085,0.12,4774,1678.7,Card
683,2/13/2023,North,Bangalore,Clothing,Jacket,CUST1886,32,Male,1,4721,0.25,3540.75,1178.38,Card
684,12/3/2023,South,Hyderabad,Clothing,Jeans,CUST1418,36,Male,3,4770,0.28,10303.2,2075.75,Card
685,2/13/2023,South,Mumbai,Grocery,Milk,CUST1871,41,Male,4,1735,0.2,5552,654.83,Card
686,12/21/2023,North,Mumbai,Electronics,Laptop,CUST1799,53,Male,5,4340,0.27,15841,1763.44,Cash
687,8/27/2023,East,Chennai,Clothing,Jacket,CUST1835,57,Female,5,4137,0.2,16548,3351.83,Card
688,12/12/2023,North,Hyderabad,Furniture,Chair,CUST1283,49,Male,3,4927,0.27,10790.13,3810.16,Cash
689,6/20/2023,West,Mumbai,Electronics,Mobile,CUST1158,26,Male,5,4966,0.07,23091.9,5756.16,UPI
690,4/13/2023,North,Chennai,Grocery,Snacks,CUST1124,33,Female,5,1061,0.27,3872.65,463.59,Cash
691,7/16/2023,North,Kolkata,Grocery,Milk,CUST1884,46,Male,3,2945,0.23,6802.95,1636.87,Card
692,12/16/2023,North,Delhi,Furniture,Table,CUST1901,21,Female,4,3781,0.25,11343,4038.89,UPI
693,9/28/2023,South,Mumbai,Furniture,Sofa,CUST1423,49,Male,5,3066,0.15,13030.5,3516.53,UPI
694,11/19/2023,North,Bangalore,Furniture,Sofa,CUST1105,28,Female,1,1864,0.27,1360.72,456.44,UPI
695,8/2/2023,South,Kolkata,Electronics,Mobile,CUST1503,23,Female,3,1575,0.07,4394.25,1479.69,Net Banking
696,9/24/2023,North,Mumbai,Furniture,Bed,CUST1972,59,Male,3,1316,0.12,3474.24,573.29,UPI
697,4/23/2023,South,Hyderabad,Grocery,Milk,CUST1250,58,Male,3,2223,0.2,5335.2,1032.82,Card
698,3/10/2023,North,Bangalore,Grocery,Rice,CUST1046,40,Female,1,1914,0.02,1875.72,251.09,UPI
699,1/25/2023,West,Mumbai,Furniture,Bed,CUST1585,31,Male,1,3071,0.04,2948.16,679.18,Card
700,5/7/2023,South,Chennai,Electronics,TV,CUST1936,42,Male,2,1116,0.21,1763.28,525.17,Card
